Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/1jbirdx/status/1712191170258895254,J-Bird,https://twitter.com/1jbirdx,Oct 11,It is quite #heartbreaking and #infuriating seeing #Whitepeople dividing themselves into #proIsrael and #proPalestine groups.The reality is: neither group cares about our people; our suffering and our displacement in our own lands.While both the #US and #UK consider #Israel,,,,1
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/itsredtjr/status/1712890030094467438,Ricky Thomas,https://twitter.com/itsredtjr,Oct 13,"Many are #ProHamas and yet what they fail to understand is that regime wants them dead too. They want the West dead. Europe, America, Israel, South America. Your ideology does not align with theirs so you are trash. Understand and Look people! #ProIsrael #DayofJihad #DayofRage",,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/snowcreekai/status/1711437896853410141,L. Rōen Prowe,https://twitter.com/snowcreekai,Oct 9Oct 9,"If you thought her bid to censor #RFKJr was bad...Let's check 's #ProIsrael stance here. Sounds like good reasoning..Celebrate #Indigenous people but ignore #Palestinian #civilians  ?Bide your time Ma'am you are out in 2026.On #IndigenousPeoplesDay, we honor the vibrant cultures, traditions, and resilience of Native communities that shaped our country.We recommit to fighting for prosperity and justice for Indigenous people — today and every day.",https://pbs.twimg.com/profile_images/1609940943330762759/vycKWrOM_mini.jpg,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/epacana5/status/1711920488044499015,EPACANA5,https://twitter.com/epacana5,Oct 11,"how can people support Hamas  one of my relatives (second cousin) was trying to defend people in this kibootz (camp) and was kidnapped, him and his girlfriend, we don't know if he's alive still but I'm praying #isreal #ProIsrael (deleting in 24hrs)",https://pbs.twimg.com/card_img/1721919512533164032/l6jtyQNn?format=jpg&name=240x240,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/GPfalzbot/status/1712666022568927242,Gary Pfalzbot,https://twitter.com/GPfalzbot,Oct 13,Watching the Gaza skyline live feeds and pondering the odds the the ayatollah Khomenei hasn’t watched too and issued an edict to his nuclear developers to “step it up people!”#proisrael #proUSA,,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/joshkezer/status/1711457826600522109,Josh Kezer,https://twitter.com/joshkezer,Oct 9Oct 9,"Outside of the f bombs, amen. #proIsrael #prayforIsraelNBA legend Amare Stoudemire with a message to the world after witnessing Hamas’s cowardly crimes. “For all y’all Black Lives Matter who ain’t saying nothing or ‘let me figure out exactly what happened before I say anything,’ Fuck you. Figure out what? it ain’t never been cool…",https://pbs.twimg.com/ext_tw_video_thumb/1711391454327664640/pu/img/0Y60mO2Bbuv5OJPz.jpg,1,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/BakerCo_Curahee/status/1712631506458329248,Joseph Franklin,https://twitter.com/BakerCo_Curahee,Oct 13,"The left didn't have heroes to stand behind, only murdering martyrs that support Hamas and claim they stand for Palestine. I stand with Israel for I am #ProIsrael!",https://pbs.twimg.com/media/F8R9R4IXcAA_NvD?format=jpg&name=900x900,41,1,1
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/AlisterRich_UTD/status/1712724252703797653,Richmond Alister Kharkongor,https://twitter.com/AlisterRich_UTD,Oct 13,"Hamas is ISIS,stop using innocent Palestinian civilians both women, children,infant & toddlers as your ""shield of excuses & crocodile tears""  Hamas = Pot Kettle Black.#WeStandWithIsrael #IsraelFightsBack #TerroristHamas #Israel #IsraelPalestineConflict #ProIsrael",https://pbs.twimg.com/ext_tw_video_thumb/1712723917205651456/pu/img/q1j_VAE_QXkr8pdK.jpg,5,,1
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/TheQuint/status/1711372758406648292,The Quint,https://twitter.com/TheQuint,Oct 9,"Protest and counter-protest: Demonstrations by #proPalestine and #proIsrael protesters at New York City's #TimesSquare on Sunday, on opposite sides of the street",https://pbs.twimg.com/amplify_video_thumb/1711372270403538944/img/cqnCjvxxfHfs9FqS.jpg,11,3,1
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/l_backagain/status/1712519963729154296,Backagain l,https://twitter.com/l_backagain,Oct 12,"My blood is boiling at the world’s collective amnesia, the conflict did not begin yesterday. Israel single handedly ended world peace on 10.05.2021. #proisrael #Israel_under_attack #IsraelAtWar #IsraelFightsTerror",https://pbs.twimg.com/card_img/1721132282470187008/02NQ4jqC?format=jpg&name=240x240,,,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/BHScanner/status/1712318174623121556,BHScanner,https://twitter.com/BHScanner,Oct 12,"PICO-ROBERTSON: This Sunday starting at 10:30 AM there is a Solidarity March for Israel, beginning at 9317 Pico Blvd (), marching to the Museum of Tolerance (Pico & Roxbury Dr.) #ProIsrael",,8,3,
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/glenthecreator/status/1712231533644271957,Glen Lucien,https://twitter.com/glenthecreator,Oct 11,#Biden is launching USA into #WorldWar3.People who're #ProIsrael and only care about the suffering of #Israelis but ignore #Palestinians really need to take a hard look in the mirror of how this started and the root causes for the conflict.#IsraelPalestineConflict #EndTheWars,,1,1,3
Top,#ProIsrael until:2023-10-14 since:2023-10-07,https://twitter.com/search?q=%23ProIsrael%20until%3A2023-10-14%20since%3A2023-10-07&src=typed_query&f=top,https://twitter.com/Airvooocht/status/1711468776460362156,Thorsten,https://twitter.com/Airvooocht,Oct 9,Hamas must be defeated as ISIS and Al Quaida were. #Israel_under_attack #ProIsrael,,3,,
